"sample","buffa.score"
"56ed3c50-77fb-419c-a6f7-9b6e3f9ba69c",1
"56f1ec64-ac88-4b1b-aa90-110d6eff1dbc",19
"57128b1a-52ce-4cac-a1bc-1efecd043295",-37
"5731a647-199b-475d-96e2-55aaf18ca6f2",-5
"57456700-b2d1-47f3-b137-88dfd7cf99a3",9
"574a3ef3-ea84-45f4-b20d-8b3d2b172793",27
"574abc9e-aeb3-4e64-bc64-d21d619401fe",31
"575aaa09-7c8c-4d61-89bd-ba0de840d44e",-23
"57785506-4152-4d3a-81fd-00feb85dd367",5
"5793c0b6-67b2-4b06-912b-d25c0f1dd31c",13
"57d3e4aa-63b4-4b6a-bc6a-19da3b9c66fa",21
"5807163d-e287-4acf-bb53-35fcc92f5d67",-19
"58225a92-7c36-41b7-aabf-62e58004bb4f",-25
"5822bf21-6f8f-4c89-920a-9e93cac82998",29
"584e549f-a46a-4650-8229-d12ba79edfeb",3
"585835e4-fdaa-47d8-a840-0653d9b64065",-21
"58675699-94ef-4c1b-8fac-97f7443b2ba8",-31
"58955bb3-76e6-4f3a-a4a1-4f4829cd24be",-27
"58c0f434-7268-4bef-893a-242430dfcd7f",5
"58fa1ee0-47b4-4a29-b34d-48fd14b6b760",31
"5901a2c9-e989-4d8d-812b-bf408cc5bc73",17
"5928c33a-57e5-4287-ad1c-3e27d836390d",9
"5954f102-c6ce-4f1c-bc51-16a874d75fe1",15
"59b3b817-7e8a-40ae-aa21-16adf917a685",-19
"59b98b28-a98c-47c0-80bc-f67ae7ea4717",11
"59d62540-2464-4be9-bdc0-b623073abec7",21
"59d70063-da3f-488c-9acd-bb7632ae3f27",-13
"59eddb0a-a7ff-4bfe-b62a-331438574630",-33
"59f50b01-6a5d-44d3-9d19-48513d328824",21
"59fbdda7-7cd1-44e3-8b18-736e6e3898b2",35
"5a22fe6e-92cc-4a61-9791-f179e8a4c3f4",-35
"5a4430b7-c5b4-4f70-bdae-bdcb95e67ab4",1
"5a65dfb0-dfe8-409a-9f69-6422be7fbbe4",-7
"5a76d3b6-d6e3-4a46-a175-7388ced0225b",-3
"5a813010-2b61-4718-a280-ed0b7e6e9632",29
"5ab4230e-0846-4874-a194-591ae9ec73e2",5
"5ae57a46-8d61-4148-8b15-076df83e68fb",25
"5af8418d-3ae3-4f7a-b154-4261eeb9eb00",11
"5b268533-b07d-4dc0-975d-fc3ab6c8d9ed",-3
"5b296040-9f5b-4ed4-91f5-1945886f590f",11
"5b2cc758-8fae-4271-a4cb-964daa2e8bce",15
"5b2cf105-ce05-4a20-abc0-67a528639ccd",-23
"5b3cd6a9-caef-4030-9370-b8c5662d5817",-29
"5b8b65b2-5307-49e2-99ca-8fbb81b48c8d",-25
"5bbaea5f-8c4d-4cd0-b9fc-34b8ce1c1ba3",17
"5bc442de-4389-47ef-9972-de8714c72dc5",-15
"5bc6b75e-20d0-4744-99d9-49b777fdc0e1",27
"5bd3c1c7-f685-4d41-9211-f2b45876b6cd",-35
"5bdbcc11-d445-4821-9ada-6e6261cb0a66",-39
"5bea4ef9-e295-4463-a4d7-f40b1f628012",15
"5bfc07b4-30df-44eb-a05f-f85a46cfa825",-5
"5c1e1592-0075-4b8f-a36d-13a8bd3d4b32",-33
"5c3dd63e-d05e-4940-b041-a835f33ba77a",27
"5c4f1132-bff0-4b13-94cd-e7f57a718a8f",5
"5cbf6f3d-0508-4ee4-875e-1005c3956540",-23
"5d0f90b0-4714-4103-aca7-dc9fbbe93758",25
"5d15ecf4-eb7c-4817-a71c-935b14fa9b25",-31
"5d24b880-85ef-44a7-b7ff-fa31cf311efa",-33
"5d766d5a-25d6-4560-b3af-1761b25bce32",19
"5d7b1e1f-7cae-4381-88c5-185395ced873",27
"5d8422df-2388-4118-963e-6cc7538f2e6f",23
"5daf25b8-c48d-490a-ad91-2345d311f924",-33
"5dcbd52d-0111-490f-960d-e9ba676305a8",-45
"5dcc9c6e-c8f8-4299-a26a-4f1bb1897408",-5
"5dcfcd50-6c7b-416d-ad35-12652a931f33",19
"5dd74d20-81cd-4f73-a508-d2865809a10a",-3
"5dea28f6-73fd-4d44-b2e9-b4f89a814698",-33
"5df9e6a4-f858-4ea1-b5ee-842a8b8957a3",-33
"5dfa51e7-3a5b-4ec6-bb56-da4bd67fb54b",1
"5e1649e8-883e-4435-ad8d-c20b3c20aacd",39
"5e1a4179-0aea-4d5d-83ae-d74dfb6f733e",-1
"5eaac6bd-0deb-4386-a34f-d25f5fa271fd",-17
"5ec5308f-4cc0-4d97-8516-5f8ca9271836",15
"5f00a834-832d-4a8c-a1ab-d66838518b3c",15
"5f267141-775d-47af-a83c-a1f2cdedae79",25
"5f3a2f58-16b8-4098-8a49-b6294015a291",13
"5f3d5c71-d689-4c9e-b0c3-ff0b12d7e217",1
"5f4438e3-4e34-4528-a8e5-285364a12b81",43
"5f4589dc-17d9-4237-bacd-092ce1d80f7b",27
"5f47bd26-2821-4011-b2e4-8f196eacf485",23
"5f63ae35-8164-4ae8-94c6-858d58c09220",31
"5f6a2f9d-8626-471c-84d7-9dfa25573a0e",7
"5fb67cab-eb58-4699-8635-494c1ba4689a",17
"5fc8a44b-df8d-4ac0-b6ee-3d3ffc26f395",25
"5fcff156-0895-4092-99bc-af8a2b35e977",3
"5fdccb90-050a-44c2-a55c-a9827e90332c",5
"5fe78954-8e41-4748-bcbc-937fc3bacb44",7
"5ff00368-bf50-4d62-9204-d2b801eea88d",23
"600d29e7-007b-414a-8d05-4f227363e3ed",-15
"602747b4-5df0-48f1-a8a2-6562ae670141",-7
"6053694e-8b83-4f2e-9558-9cee6a0f3645",1
"606d6e42-5d74-46e0-90f8-85d896f152b4",-39
"606d7a2c-46ab-4d89-86d9-365ba504801b",13
"60b36f81-721a-4a61-90f7-cb0d54959167",-39
"60b68cc6-a7d8-4134-aad1-06acd5633f47",-29
"60c7f154-34a4-4687-bf1e-4a2b162ffbac",-15
"60cd6980-1f65-448f-8c2a-461a485ccaa3",-33
"60e2ca83-58c8-4827-9cbb-63f446b0e29e",37
"60ebb5b6-b106-4736-99c6-2c745a57f574",-37
"61154309-836f-400e-b8e3-3b21a8cbda9a",-27
"611b1313-27a4-4414-995a-b8c198048940",33
"611b798f-8d35-4c9b-b899-c215aa1450f1",-27
"611eebc4-a9e2-45c5-a524-02e62e4d77a8",-1
"612020fb-4d45-4d3f-bae8-214e10b5ee31",31
"617bdb36-7b1c-4a9b-a126-1af6f8a2ff70",27
"61855026-2489-4fc0-8c62-a2c59f9f02fa",21
"61931736-7e96-4716-8a09-d02c01f6ecce",5
"619a6d0a-703f-4674-8889-0ac1c3ac7b30",37
"61b5aa6b-aa1f-427b-acdb-a9892a92a6b4",11
"61cf3425-79d6-421a-968d-48cc493a7f02",15
"61d60150-252b-4c62-a553-dd90b54f2f22",3
"62100cb8-aa4a-402c-956e-437943be2223",-33
"623178e5-18b5-4b8b-9465-13dde01fffb6",-35
"6239af26-74b6-4c31-8a99-e9603d24b856",17
"623b4f23-75b1-49d1-bcf9-98d47bff5727",5
"62562adc-272f-467e-ab85-39afba967fe4",-17
"62b7d036-0e83-4121-b83e-82d44ff0feda",-19
"62bcd8f5-1038-4bef-8c50-e0acec8c8eb8",-37
"62d23f3e-9ec2-433f-aa71-86a62ce0d621",23
"62e4c112-72e8-45ac-a6ca-88d05fa2ac24",-29
"632fff55-afd0-4885-a594-e8a4a2828b5e",1
"633311be-3520-4306-9197-801c90fe337b",-33
"6380bf37-1357-4a37-8bd5-59d3483469bb",15
"63c8f3df-a112-4813-9c28-e3df9ec52c1a",-37
"63d5f969-ae14-49e3-bd83-85ea22c9e2ec",-19
"63de8e0a-fee0-489c-9beb-0ef6f87242fa",-11
"63f20773-d696-40ca-9506-11f5da1fc37b",7
"63f52b0b-e117-4da6-831b-1d7b1c62453a",5
"64012440-3649-411e-a35f-b6026262a207",-23
"6417fd7d-530d-49bd-90d0-7000cb6f8af8",-19
"6425f49c-3c00-4188-ac69-de6acc2ea91d",33
"6466a8b1-d1e2-4195-a353-0800576c13c8",23
"6471065e-e4f6-4ac0-aa9b-79c2f074b325",-11
"6484b93e-86f5-4ac1-8db8-f64efcb04ba0",-23
"648e7849-9594-4614-90a0-fb5a911c4aaa",35
"6490b7a8-555b-4f00-bb04-1ef22b6c43ae",21
"64920849-76ad-48c8-89ca-6e2c30c49ff0",-3
"649f8eeb-0c25-4850-853f-da6618e6c813",5
"64c37f5d-1c83-4537-b9bc-03c01a33080d",41
"64dc5c4b-17b2-4b2a-b468-b0b60021ddb9",-5
"64ec35ac-1316-413d-8330-57daf922d34b",-33
"650aef92-7743-489d-9ce4-a3e7c4124cd7",-31
"65139ff4-fc1e-49cf-bddf-6aa132c1ac6d",-17
"651d73cc-e4c5-495b-80a0-02fee8911d0f",-23
"653fa271-8297-4306-8e42-f4bcc8ffd481",23
"655b4f29-5cc2-450d-8629-bf41bfaeb833",-19
"655e2e8a-7bbc-4071-87b6-1c74f46f6eff",-35
"6591cbbf-959c-46db-a575-8c057a6772b8",-27
"65a6ae8d-b628-4627-b1ab-bdad420451f7",-37
"65aefac3-beaa-460e-8933-f0eb1098b787",15
"65bb1aa9-42b5-4c17-878c-fb51e2a2a0de",5
"65ec57e0-d850-4df5-a98a-ed467dd64af7",-29
"6604f62b-7610-45f2-9f0c-a2720c9e57dc",-27
"662deac7-18db-4a10-b17e-9f0f7740292a",-17
"66399375-213c-49e2-9d98-28d6807c7eb6",29
"663b318c-61c3-4ed3-bb7a-3820d4992a8e",41
"6653165d-78ea-4b83-8074-f5a7310ddce6",-15
"665d04df-c2bc-4281-9c63-6ac0abeb56a5",7
"6678782e-059f-4b64-9d0f-b1415b47bcae",-19
"66890e75-9263-4338-91c6-fd0a193adedc",-25
"66caabe4-2b3f-41bb-8cbe-6f7413a2cacf",9
"66d472b3-199d-44d7-bb3c-6dd4f3263796",-1
"67182fd9-08a6-46d0-9d0e-a0202a244e54",-13
"6741b45b-9d9c-4816-93ac-197b4a2659f3",-33
"674504df-8a82-4f78-b636-4b83bce00ddd",-21
"6754b22d-c8a7-492c-be84-f3e084a739b0",-29
"6758f165-627a-46c3-a3fb-bb6ca2da11eb",-29
"675dd14d-f6da-4260-9d8e-ddb9ff6f820f",-31
"676538d3-7ef9-4258-9c69-b5b26a51032d",5
"677d425b-a6ef-4dff-b721-b929ab3451f4",11
"6794addf-6a5c-46bd-8f90-c5bc20fa0ee5",-41
"67a3d80e-98f9-4685-a263-ad0475363156",-27
"67a46307-2887-4efd-b1b0-1121c71c79f9",1
"67d89f16-fd1d-42fc-b37e-215c9ed01962",-9
"67ee2691-6149-4e3c-9590-cfca5df58bb3",-15
"68190d3c-b539-4980-86d1-49dc8f7e6614",-27
"68437b01-6ba1-448a-bb12-97fc98248fde",-31
"685022a8-6e68-4253-a301-97e8eaf5f5be",35
"686f627a-1d88-48b5-8af6-2806393d96bf",-11
"68720bab-013c-47d2-b395-eaef1bc7f4fc",-19
"690c3247-5e33-421a-9814-c918bc552015",-33
"691377b5-999d-40b6-8019-373f88b1e485",-35
"691ffe9f-ae48-41ff-a88f-8cff711f5ea8",-37
"69497f67-9fce-468a-8449-b4479d539fe0",35
"6953a6b2-ff40-4d55-9778-86960b491d4a",-19
"69828354-4452-4040-af46-8a649b3b2591",-19
"6986b7dc-25ed-4ae9-81b4-0892474d9e67",-17
"69b4ca73-f928-41bf-9cdf-11a00c079c68",39
"69b9b1e8-2a19-48f6-ab01-fd5aa28e9ecd",13
"6a01c53a-f131-44e1-a96b-0903f1daa67f",39
"6a0df865-bea6-4fd5-b3bd-18d9380a40ad",15
"6a750710-5ed9-4d24-b2bf-3a4e3211878f",21
"6ab0c591-13c6-4ef9-bc07-1a86d08a17e9",-1
"6b06becd-b40e-4d27-9978-2e3356eba11b",33
"6b182c8c-7a25-4033-9b68-82fb93a2d637",7
"6b26c1e5-14f3-4a99-9f09-2f398cc2a7a5",35
"6b9c767f-2870-4e60-a25e-1ad4402edca5",-9
"6bc8c44b-de7a-44e5-a1d2-94b68f146bee",-13
"6bcd3e0b-fd82-455f-a0a8-f1e5b966de81",-19
"6be9e420-f475-4dc9-ae90-93b7f9eef79c",31
"6bf358a5-98a3-4b2f-8798-17f4f1a58f75",1
"6c4dd588-cec0-4de7-9e7f-e8c293f6c0de",-5
"6c4de969-b783-4a2b-b66d-d14c4f045b47",25
"6c792525-b3ee-42a5-bf8d-8ac992bcaf3e",11
"6cad5ddc-957b-47cd-9245-5ff9d6ea8bf9",31
"6cb5b978-cb1f-4825-94e1-8c278a8d4407",-1
"6ce930f6-0637-4fc2-b37b-315a7c6495b4",13
"6d21aa73-ce77-4758-b41a-0f4c92e44811",-31
"6d2f339d-b966-42d7-8a50-84d939bbf1a1",-27
"6d99b7a9-fc56-4a7c-9d9d-65bfecb23da1",1
"6da17f3f-d4ee-4ace-a6f7-702454c8f0e9",-19
"6da728eb-9fc7-4da2-82dd-5b744cf120a7",-33
"6dc6dd10-5d84-4078-85b9-e9be74a889be",-25
"6dc80d55-8af8-453d-a695-358a64fcfe37",1
"6dce2816-9cd8-4041-baf3-7d71e2ff2b24",23
"6dce929a-71c9-49a3-ba3b-ee61bfec284f",19
"6ddfea75-9e5c-481d-a70b-1a5b68ef7b5f",5
"6dfab3f0-c6b6-470a-91a8-30e0f0c3ab54",-39
"6e3da48e-ef62-43bc-ae75-2a58ad25392a",35
"6e554967-0f58-4eea-aefc-c27118a053a6",-23
"6e571f71-d5fb-42f3-a35b-554c5ab76587",15
"6e8386d4-e3c3-41f2-b90f-4ea6ffdadd9a",31
"6e8fe7a5-9b93-4ff8-b81d-d17bd95548b8",-35
"6e9a018d-b6c7-4bf6-a5ab-c0be4250f23c",35
"6ec901e9-3c30-4032-b1dd-660b372aad38",3
"6eea3ee3-f4c4-4777-8ff7-bfe0dcc73224",11
"6f12b65b-d282-4b6b-952c-9316b8d350d9",19
"6f167a60-9f75-4a41-8cb6-3ff524924c92",9
"6f1d55c9-b791-49a3-b664-db126f812872",3
"6f377db9-3cd8-48b2-8bcc-a45d4988580d",17
"6f42c71f-4f7f-4465-a98e-a3e0eaeb7950",-15
"6f79db3e-51bf-4dd7-9dc4-c8680e9a12f6",1
"6f85a911-614e-4e07-91c4-39c1a777bb40",-3
"6f85af42-cf48-467a-a239-52e9ca745601",11
"6fa537b7-6ca2-4b88-a1d2-7afc8719bfe5",19
"6faef4d2-b22d-489e-a9d8-1b474eab5a03",-13
"6fca0565-8a37-481f-8a95-168d73eb5b77",-27
"6ff13f45-722d-4cc1-be49-872b7b159d47",-33
"6ff53d7a-6faa-48d8-86c5-6003e66a0204",29
"702701de-180c-4c03-84f3-e6d05158ccbc",23
"70384aa6-6300-41b3-80fd-8b8e93f0817a",-5
"70883b31-d130-4efd-a7c6-169c8d4a253d",39
"70912730-615c-4d98-9d0e-94bfd3a78c81",-19
"709b9475-00ad-4b39-b01e-0996e1f3e50d",-3
"70b6cb22-87a5-4179-bb47-d6f69db5c885",-5
"70c1a127-06d6-4ea9-8de6-1e048e1d97ed",23
"70cb5988-b96d-4042-b6bf-18c706892393",-23
"70ec1f88-5d24-4171-8f1d-bde0c674a302",9
"714b21c1-331d-46d0-8819-ed637e1783df",27
"71899d14-1b01-451f-99b9-be8c13df032b",1
"71bf6cf3-4a45-4521-8cb8-61334a76e1c2",-9
"71d53e0b-1b75-4046-b339-056dcf61cf00",-43
"7202e142-3ee3-40b2-8b50-2bef43b92dae",1
"722921df-1443-4aa7-bdff-db16442662af",19
"72382938-01e0-43ef-9231-0b2e49fb5288",33
"7239b026-2587-489d-81fe-7bc657b7523c",1
"72531a3a-3565-4ea9-8d70-6ca2af13d953",-1
"72645086-713d-4d81-a18d-31bca94aa137",15
"72981d27-db11-44d7-80de-6c2aa67c9ad0",-29
"7323eb33-2306-4f09-8705-802736b64460",3
"734185ee-8a8b-464b-a0a3-ad2daa0bb29c",25
"734b2757-cdcf-4746-adc2-f524cf4ed52d",33
"7353ad52-e10c-4712-a2b7-43d01ca1821c",-13
"735ec3e6-be7c-4cf4-beb3-51e8e3f8af36",-21
"7396a04b-65d1-40cb-b666-9c2d45aef72c",33
"73a720a0-6aff-417c-a3e9-56beee6afa13",-33
"73b48f56-3131-407d-b8d4-72aea4d60b40",19
"73c173f5-7729-4b6b-9f02-36c357b63ff1",-7
"740b6036-50ba-40a6-9137-1cfb06145766",13
"741f016b-4a3c-416d-be4c-d0af34c5d549",-33
"743690f5-9a26-4391-bcb7-7fd6428caddd",7
"7438c684-496c-47a1-823a-548ad8024739",17
"744f8589-a640-45bc-9036-b818d49643f7",5
"7483a336-2272-4ffd-aa37-337b1e3eafcf",-35
"74a56b3d-957f-432d-94f8-f6c96dca075c",33
"74b764ec-9200-43d7-b883-a672db7cffb3",9
"74bc7687-a486-41cf-9a2b-385c064f842b",-45
"74cdbee2-a75a-4b3b-b022-cdd315c0b74d",27
"7515bd05-b3a6-4a64-8e06-ffadb6d426d7",27
"7516a33f-2b76-4fed-b6b4-7393cbddab2c",7
"7520a09f-6692-4681-8500-cdd710b78382",-5
"7537a3c9-57bf-4f5d-a9b6-4f9f4db1faa1",29
"755aeaf1-828c-457d-a99e-31f1254e8d6e",9
"75633651-dc8e-4b44-9087-4241128202bf",-1
"756beb95-902f-40fb-b938-281dbd1c5a60",-19
"7572b8b4-182d-4530-921d-b10a3ff9becc",-7
"7592794b-1892-4a96-a6c2-759ce6879281",7
"75af648c-8ec4-4385-b8b2-42da30a2bc48",1
"75bb8fe6-0ff4-4aed-82d9-2ccea1d8eec8",-37
"75d88105-fa3f-4b7a-8c6c-005dba41b1b4",-25
"75fd5507-2758-4f94-8ea9-3f8f60d87eb7",33
"760c6eb0-1715-416e-9b85-946cc3bd044a",37
"760f4b91-9e86-41b4-9f04-f754ec33574f",7
"76204583-ae8a-4db7-8ee5-28cbecf39a5d",-5
"762e0be3-784f-445c-b122-fd975f09e344",25
"7648f957-bca6-426a-be43-5bc8f9082ea8",21
"76541844-6cf0-4c49-89b3-6d681c9fb9d3",-5
"769b63d1-6fd0-4c84-b89e-cdb95cc537de",25
"769da001-03d8-45e9-9efb-0c343eab573e",9
"76b51f40-c99c-4d00-90d1-f1458836ae1a",-13
"76b65ec1-dc9c-4f09-9618-6cf2f01b011d",-7
"76c071bb-4ed8-4509-bd2a-0bb97290d40d",-29
"76e6608b-9762-4e08-a118-1e11d80d36c5",-35
"76e7023a-fcc1-4f75-ad76-633a4ccc9b1a",25
"7724f5a7-0e0a-4d61-9325-d38fbd61625f",-35
"7727bbb5-8d25-481d-bcd9-6af2f75058b5",-1
"77312f21-579b-4ffc-bb03-fa2e553dad68",-27
"7731e1b2-e598-4913-b4dd-123f366b003e",-33
"7735a10b-e6c5-41a1-9b10-b4f9c62e0144",23
"77370703-33d8-4b9c-80c6-4d3bfd1b4369",-33
"779bce79-5e70-4e84-9886-0a3d3fa9de05",31
"77a76a42-032b-449d-b82c-0acb724c2449",23
"77c6e9b5-926e-4eec-be86-efc6627bda2f",11
"77ed8c29-18d8-41a2-9151-5028725ea4b5",-23
"7813f34d-2a67-40b3-82dd-34f8440e4f23",1
"781f457c-51f9-4ae2-9370-f29e5bce0924",23
"7822a505-074f-451b-9dde-63670798e7a9",3
"782c15f6-580e-42be-91f3-f6458a17d6b0",-7
"78352f8b-219b-431a-b536-cda97ef842b4",-31
"785b3b30-49bd-460e-a346-5f02bc4778cd",-33
"78753779-2183-41f5-9ca9-ef531d533d93",1
"787a9458-bce0-4238-95a6-5647aa166e11",5
"78882db5-197b-43dd-b8f8-9ea9503f714e",13
"789c1767-4073-4ffa-b193-54b20b96d55e",31
"78a23554-1278-493f-97d5-c879991859c7",1
"78a55e36-22a6-4204-967c-0c62b61fd88b",39
"78a5c302-4d3c-44b7-800e-a6a39f0997af",1
"78a81634-dc54-4d9f-93a5-0b1be6a567a0",-23
"78ae9e2f-5a46-4375-8330-505a84be8f9f",-9
"78bb8d49-54aa-43a1-aec4-31da818cdb14",-31
"78bf5b69-8ac6-4676-b179-2a871635f75a",5
"78d672bc-25f5-44fe-986f-d968f985b1a8",1
"78f67131-8a2b-4a29-9925-97c1c242c16f",-27
"7903287a-76d6-43d7-a758-89fbc6ae24d4",-7
"792a1fdc-097c-4b41-b4ce-f28e75fe32fc",37
"799ad455-0b7a-49d0-a1a6-af65149cbcab",-11
"799fa305-8a11-42f5-9b60-d6eefb677f4d",-7
"79adaacc-ae37-4229-84b6-0aa5a51b57e3",11
"79ba5640-8f51-4a13-89cc-955fa9f21ef1",11
"79c8f4d0-edcf-4646-afa3-f97a6a71a7e7",35
"7a3428ba-aee7-49cc-b8b6-0d959cf34ddb",7
"7a540290-dc5b-4767-92ff-df003a02bb92",21
"7a5ada6e-579d-4d48-86f8-82492c3ce0b4",1
"7a876e30-819d-48ef-88d3-71d7d193227c",-25
"7aa21b5c-341d-46e8-afd8-02eb625d09c5",15
"7ac93f49-6ec6-4c99-844b-7b2660c5612f",-9
"7ad9aa49-965b-4d58-b44a-da04c46befef",19
"7af900ab-0a1a-471e-89a2-f887e2dcf433",-1
"7afb508a-9cb2-474a-94c9-98a2894f0a11",3
"7b15a87a-805c-4b8a-84de-549cec9c44e3",3
"7b1e03e4-05bc-4bd9-8ac6-580c1c8607c6",-9
"7b4cbf1f-78c1-44d8-949f-01e6b578c6f7",31
"7b4d59ed-2a71-4ef0-9c1a-acfc4574a5dd",17
"7b4ef838-74ce-4781-b4c7-765d37e4bcf9",1
"7b62307f-30f3-4215-9836-17437791eb14",19
"7b7e7590-7558-421f-90bf-2165b6e62136",19
"7b8c5542-abfd-4182-8909-59c079f190f1",37
"7b90f219-f26b-4706-b63e-467216fbd7da",-37
"7b9e9d96-b56f-4423-a873-4022c4c05070",-13
"7bdce556-52d8-47fa-a715-8c22f48b5c10",-9
"7be5af5f-ac81-4bb1-a657-9670d91f0ecf",17
"7c4e44ad-72cd-4a50-a441-67fffc0c7462",-3
"7c7b8c42-47c2-4106-880a-dfd0cb53b3c2",-29
"7c7d3aa4-4b9a-4ecb-b2ef-9b4d5a14f1f8",-3
"7c90ec60-5fc3-4632-b3f8-3b83089cbe51",23
"7cc5c1f3-d3f4-4a67-8614-87086557243b",-39
"7cdd842f-0c91-4b01-8d65-ce5c9aeb7a75",-35
"7cea834c-eed6-440c-bc60-b4333d867606",-9
"7d00793c-f989-4501-8119-3e39577428a4",5
"7d2aaf96-5411-4608-b74d-5292def74c70",-33
"7d3ae198-e9af-4e95-9af4-5d1a06eacea3",23
"7d560f54-fa24-429d-a51d-5c7d431c38bf",1
"7d681677-05d5-472b-a969-5c6840e86ca3",-7
"7d92d43a-5b17-446c-88b2-a40d2a918b6f",-27
"7d941107-78d0-4d60-9e0f-616cd9291595",-1
"7d9581c8-52b5-44fd-8e4c-69a8913d553f",-35
"7ddb11e5-e73b-4c06-b266-ac26538f287b",27
"7dffb28d-fdbe-4b16-8478-2640bb9552a5",-35
"7e10ee4f-2a45-4244-a1f7-d27dc3dce5f0",-35
"7e13e75e-d029-4028-a506-da56bfce3622",-5
"7e374f79-6f9b-4034-b4cb-d71b7404682a",-33
"7e4c217f-2457-43b8-9893-0c66d1f91b50",5
"7e6affd6-17a8-4fb2-a424-a18fc373f7d8",41
"7ec2e98a-f2e1-4e6f-b096-3a0090798266",-3
"7ed3e379-7d0f-458c-bb1c-b909fe496cb0",-37
"7ed5c3fe-5e5b-45ed-b873-5c333f641422",-23
"7ed86aab-7dc1-43f9-97cd-10209409955c",3
"7ef26979-232a-455a-b48f-4ede49b82c38",-5
"7ef431d8-0ce4-4b08-8eff-c3e4e1254cdd",-25
"7ef7ce38-5696-416f-9573-e39529d71282",25
"7f1ddd77-50ac-4595-a104-fdbbaed434dc",-13
"7f7e59d8-0f8e-47ee-98d2-78fcac070647",27
"7fa837c1-9fb9-4c4d-ac22-4bd3a058acf3",-5
"7fb11e66-703f-4cd8-9077-62a84b3508b7",-1
"7fd0b2a1-10b4-4504-83c9-5232771ae1ee",41
"7fea0ed2-af73-4bd5-909d-185b715eabee",-9
"7fec7c90-fd2e-4ee2-ba1a-77f85920771f",11
"8004d5d6-c9d8-49a4-b7a9-74df432a383c",-31
"800ae507-ede3-4a23-a8b0-ad96ac7be953",25
"800cec1e-51c4-4923-9474-b4c20538f06d",-17
"8023538a-53bf-43d4-bdad-8bc8ba71695e",29
"804b4ec0-33b3-48fe-969e-30c21c150a16",-11
"8068dec6-f51f-495b-b9a2-2b7628e3f438",15
"807be468-2372-4d3f-982c-e6b719e23d35",17
"80b48a68-5fa9-4b6a-bc2e-e7aec45b879e",-31
"80edc99b-0f27-462b-907b-3dd56d4d165a",-7
"81038aa6-3603-4680-bece-e9b03da4a022",-21
"810fcd41-3fa7-48fc-9fef-5c680eb18d9d",-5
"8117b267-f384-49f5-b8f6-addc7414ec4d",-31
"81228d13-ba42-4ecf-8960-e681fad62f6c",-31
"815169ea-4cca-4fed-8c0f-b04b86942fd9",29
"816e41b4-62fe-4194-88ea-db4f0116b96e",27
"818381cc-ba07-4e67-8bca-ad8ad22ecfed",27
"818bc00a-614f-4408-91d4-3a5b69d7ab31",-23
"818e5d9d-c5b0-46d7-8434-69359fcc9b4c",-35
"81980115-f489-43c2-8bcf-c165616bf49a",-23
"81b6cfe7-6320-4b63-86e7-c7a8449f64f0",35
"81be5eaf-0d78-4927-92b1-799cd1ba0490",-11
"81e9ab83-dea7-4cf3-9a1c-aedb906c5a11",5
"8216cca0-a8e6-4c02-ae49-4808a563c077",-3
"82580f1b-af17-43ea-b742-ea6da52dd392",7
"82689e3c-ffd6-474d-80db-1f4e7d52ccb5",43
"826a59c5-26e9-4526-83f4-aa746944892d",-1
"828a66f5-d482-4db8-8cdf-9256b9d4b094",-35
"828ff93c-d455-4c7f-9b3a-7bb8bd2d24c8",19
"82a7b49d-8df5-49dc-a573-074ab9238370",9
"82b7b19d-162c-417e-b38b-d1ac77a4969d",-39
"82c02b23-4775-4798-bd63-e7e7d5e7bd52",-31
"82c847db-6ac1-4d6c-9075-ec8b739ee1b1",41
"82d7d3b5-85bc-46b9-b9cd-2bdeb279dc0f",-41
"82dec359-0b25-456f-bf4f-f01747ff53a0",23
"82f9f43a-1f04-40d1-b21a-d21f15c6914f",5
"82fe0f6f-4271-4753-b512-cd97496c7572",9
"830a7284-497c-4e7f-8106-e640a6d7c1c9",-23
"8333292c-37d9-4d6e-bc71-8c8ca9207768",-27
"8340b6b6-7eb7-4af3-b32e-0a4a4dbf1094",1
"837802dc-d4d2-47cd-a575-f0dd6cab1389",29
"837a5ae8-1ccc-4ea9-9a7b-7ddcf1cc49a4",25
"8397d4c2-aec2-4993-b2a9-a65d6e380046",35
"83bc74b3-97ab-4483-9902-f99cc6722963",-31
"83dc801c-7cc2-4ba5-ad91-5ab4246429b5",41
"83e69093-b6c4-43b7-bf87-5d3d9a12b27d",-3
"83e69d78-e67e-4b87-a444-3631585bce89",21
"83eb7c73-3846-4338-9b87-f3374ce3d6d2",21
"84287df1-c859-4272-8b90-12c33cb15520",-35
"842cc11b-8a0d-4107-8744-d2ad6391b10a",13
"84399bcb-f018-48db-b678-67d3573c174d",-31
"845513bf-b76e-48ea-a651-1cab4666ebf4",21
"847a9a26-5c68-4b87-a048-34c6b83456f9",-25
"849bb4e0-350d-4274-b4ad-822256362ff2",-25
"84ca4a17-234f-4e1d-b561-1b76bc7c6e58",-31
"84d07a52-a66a-44b7-85c0-e11094034d35",-1
"84d9cc58-8cf1-46d0-b55e-dda39b92c759",-23
"84de48ec-8f23-4455-a4a6-cac0cacb4aba",29
"84e9f93a-6d26-4a8f-9c09-744df451ee0d",-37
"84fded51-e693-4d06-b502-0903ed1a7eb3",9
"850d0315-01d2-4923-b998-2074f1ca744d",-35
