"sample","IFNg_18","WNT","Angiogenesis","Adenosine","Auslander","Chaurio","Chemokine","Cytotoxic","Effector_T_Cell","Glycolysis","gMDSC","Huang_NRS","Hypoxia","IFNg_6","IFNg_Effector_T_Cells","Ipi_neoadjuvant","MHC_I","MHC_II","mMDSC","MYC","Ock_Immune_Sig_Score","Pan","Proliferation","Ras","Roh_Immune_Score","Rooney_Immune_Cytolytic","Stroma","TIP_Hot","TLS","LKB1_loss","buffa.score","MitoScore","SCN"
"SL387201",0.232016771772025,0.181620818006299,0.283841643661247,0.30983202129206,0.265948743833644,-0.0437665734183359,0.129287677402693,0.00611299626934633,-0.159616041434212,0.477857752452284,0.402915214924862,0.350116595465627,0.739716747621663,0.40303488924024,-0.0910163417304985,0.198885099194403,-0.0251205046178582,1.44661063153369,0.264677412586657,0.155377463614134,0.215540641747686,-0.140440821317417,-0.109195286440332,0.569637464921741,0.523598530484187,-0.161810021429083,0.413134270729747,0.0327513773301232,0.241252740734248,0.0260385453246715,38,11.169913667356,-169596.414435276
"SL387202",0.732000298007133,-0.340999198604983,0.276287922030626,0.371512025368895,0.352717881034692,0.458461721812616,1.33956413158063,0.454582582687013,1.26706273174323,1.18637067289213,0.321778531353165,0.522340785616594,1.83489596942363,1.12909194756586,1.18840407476714,0.529466641159601,1.52789259255026,-0.170406198594782,0.470403701778846,2.73143802457131,0.618920454696613,1.10088472604003,1.38100010348301,0.631162081969734,0.573381129742534,0.627823281397857,-0.322488771478631,0.611735871978914,-0.133829483032695,0.150270850601193,42,11.6153118639131,-62838.0059631371
"SL387203",2.70192054931717,-0.308370468519493,0.0039881480470873,1.36915034748251,2.01820525535717,2.02210910639032,2.12418007982034,3.78641639082434,2.72661308362044,0.725778261121798,1.05093275521241,0.93076352520147,0.277478265625852,1.99948959058141,2.50737669292295,3.07835457636511,0.513304250760687,1.33387940576928,0.987690382328389,1.56603392963061,1.27452911829045,0.929455302985006,0.904999973781586,0.177144782242433,2.23100897847902,2.58937987176995,-0.315038819413393,2.38171486519623,0.354511540066108,1.13474449410496,38,11.415920101835,-90626.5298023276
"SL387205",0.106873536258118,-0.353631242591255,-0.260603070808726,0.116163550360808,-0.164017431868908,0.18342662408619,-0.0675140474905977,-0.0713119468435171,0.0703170534055508,0.695272246435574,0.476425127899043,-0.155273130855117,0.112529354659785,0.139821480504458,0.0491925542254223,0.0383363811111645,1.16863296239009,-0.273836028922954,-0.156455692074757,1.46096154612181,0.405834771326904,0.906174893451409,1.21324467633471,-0.288390310146328,0.139877161988433,-0.000906929564014711,-0.366257752652403,-0.0526272460164322,-0.00442157408300766,0.000605935096826668,40,11.6748241018019,-163310.070938958
"SL387207",-0.0993988881357293,0.948380319971423,-0.211938387842309,0.160426193833355,-0.512094342821586,-0.340368988890359,-0.307531780109869,-0.464731791723699,0.140855407022943,0.375610843037236,-0.193581752517737,-0.360383259793074,-0.0296700846432356,-0.373825270059173,0.0287230897163427,-0.273340670920604,-0.316893208998404,-0.434496081906696,-0.473607328308222,1.72757526715685,-0.202559554905836,0.584849892700377,0.962044296395132,0.518227145231045,-0.310238074683171,-0.433219131035553,-0.49930564707444,-0.343770829651893,-0.274158358072263,-0.020739985579544,30,11.1857013626803,-52104.8299884922
"SL387209",2.07443291532616,-0.0170592427786924,-0.284944822199776,0.738223654076002,0.790167734179528,1.74463670480033,1.67989024905765,2.52911297243349,2.17138494411628,0.793235492755965,0.176033856496753,1.09969551631887,0.245844445929342,3.46253526072967,3.32219774925444,2.24829286342645,2.14229425630946,0.773310658808669,0.98012930860606,0.154349434151025,0.879457645107011,0.105676316896276,0.856717009185914,0.471672605588037,1.48126667571927,1.75991675125046,-0.230806138325089,2.4888205058075,0.466653363582857,-0.338130537336563,36,10.5558311580816,-66685.8136676763
"SL387313",0.212537610014194,0.302432117523382,-0.232108466668081,0.161301508460823,0.0120338721980773,-0.0999644031947848,-0.0196776674403442,0.0933489831517465,-0.140732029423866,-0.159041318872806,-0.0610755282251974,0.133820386748082,0.296342971572474,0.0201721532825373,-0.0460817591371282,0.139677765311021,-0.0327750932517424,0.963872410345411,0.218197347448468,-0.0848322402597854,0.252780997769663,-0.14827973644415,-0.426524077265448,0.156700086757365,0.492969541316196,-0.179789742663553,-0.141352411166938,0.0581662515633693,0.0934949454857887,-0.00785010933307996,4,10.6178865698685,-183368.312158431
"SL387314",-0.032822952479029,-0.361990925180696,-0.278833055125939,0.0939043034848721,0.221707033092485,-0.12094972205473,0.73886668566403,0.0162799139326409,-0.113339676528237,-0.296782782603763,0.508235342341592,1.02468304187811,-0.195714630840394,-0.139225309412457,-0.191558589249006,0.283078006261019,-0.013220144767854,0.120392294777134,2.04035422801562,-0.528914219628177,0.00492590009060942,-0.740663251098125,-0.684292670851124,-0.321895819167443,0.207429953022864,0.173160900320882,0.155170178461763,0.0642783259466037,0.383012378360432,-0.295383091346454,-10,10.0430473526541,-110806.717702064
"SL387315",-0.290456455947141,-0.296974321763738,-0.054689583378562,-0.405166520172066,-0.254517803437145,0.11434650200017,-0.197478514192796,-0.341010398619407,-0.288750674990667,-0.0331977293805201,0.493136653082592,-0.151498063623869,0.255498224869264,-0.337892674930158,-0.282237746935754,-0.0887225964628245,-0.435168175854051,-0.264005900691168,-0.313689502849008,-0.653939581536762,-0.378994509764888,-0.780019881219098,-0.591038394670313,-0.42570982666853,-0.283586035220787,-0.22900141720409,0.122638380855465,-0.302370811711747,-0.325798182427308,-0.410884265100457,-8,9.64556287301609,-107941.241783099
"SL387316",0.293178200875347,-0.194548215995173,0.00589583620511667,0.187239296627845,0.16410705061631,0.238379060336844,0.0482593902790676,-0.0101378881349998,-0.171496057261759,0.496372332116045,0.228903760772968,-0.00756483639009908,0.31461279006815,0.108067882808392,-0.172381041970583,0.212581261443564,2.12932971669346,1.08659687394201,0.224174826434572,1.00705953798384,0.316433035482608,0.533121968906184,0.591859059993977,0.0736957625291749,0.642788985546398,-0.21394280900431,-0.259885060334334,0.112491801503878,0.212451661576008,0.00519017771172906,38,10.8575443526213,-155934.03897362
"SL387317",1.07049345647949,-0.251216551394818,-0.336993434154653,-0.000901400882913987,0.427270576465994,1.91240376024539,0.726745635122504,1.03110415222307,0.608233076158585,-0.0501995887655702,-0.0719544258835912,0.436742502446256,-0.179152196667084,1.09557520108808,0.840833336208452,1.48704381392961,0.988260053785077,1.10955144577977,0.547640047410501,-0.0304323005256112,0.455757831660915,0.16512715775647,0.316436150448475,-0.496742919676846,1.28652540089357,0.512338269322067,-0.332741811605096,1.10812320272814,0.659848188592351,-0.198873842256951,-2,10.5921101314542,-44272.0006645594
"SL387318",-0.0969196059973512,-0.340739845346699,0.641579872207019,0.853636612913241,0.0711805105711305,-0.216343786404086,-0.121709972622996,0.173816196012662,-0.0931900356345904,0.629078527877306,-0.256877376619914,0.0305559937527761,0.479302385865049,-0.00724386269573079,-0.141600334437797,-0.175420627545203,0.423274515015485,0.267507874416441,-0.102078837071726,0.0107544662178839,0.267524148709494,0.683241714299602,1.21762363809212,-0.228807067806823,0.0436028923980742,0.270028910050745,1.30755979606824,0.12174919826938,-0.215999371805436,-0.0376278707620145,30,11.4898548945428,-298181.67658489
"SL387321",0.84262342550154,-0.379702793933272,-0.27779607740055,-0.228731438366312,0.388400106232529,0.141391440036965,0.81741777664334,0.428811438355743,0.667604328609779,0.135583245242676,-0.0473279292860386,0.586213046609435,0.105599556285656,2.51405044029727,0.643275338361385,0.371412954642372,0.686830640192665,0.683929533077616,0.293848484999437,-0.318375517110943,0.0698343959650234,-0.59786681413264,0.207402683255827,-0.0978234552580354,0.408190165510763,0.83702271176921,-0.29864703390737,0.336108925236416,-0.168477997149032,-0.323741246919696,16,11.0125093591429,-50222.2031552213
"SL387322",-0.394199478647866,-0.260207799713572,-0.0876428293291654,0.0903347839831448,-0.34326608336156,-0.39530897188717,-0.282213088541483,-0.517263061166254,-0.428094379433761,-0.0822306924333289,-0.313540236971764,-0.298242624448344,-0.000924019265097808,-0.33912838063368,-0.365561494229885,-0.395772071123816,-0.302731898459496,-0.4685507686871,-0.494952546849302,0.169005470882862,-0.0766030430773802,1.07134643491977,0.680195398652773,1.33806168846936,-0.334987041634174,-0.446278343434996,0.321104330502311,-0.425834320744637,0.238462453113614,-0.157621634411121,16,10.6338465086504,-24018.9387499441
"SL387330",-0.34493564529549,-0.360327948602568,0.254849789165631,0.294797158262457,-0.230499430247559,-0.15981335021056,-0.233001968351973,-0.349474177926754,-0.349564950464492,-0.389873806969299,-0.252226018765249,-0.314922724202572,-0.0146624431454143,-0.286327998217242,-0.328065774710793,-0.241148029500924,-0.361845063084532,0.0204358768552763,-0.401992097882982,-0.357338001035422,-0.192701642571295,-0.570967088327995,-0.62905644325562,0.356349815358928,-0.107024467643353,-0.37661548206141,-0.100584431602869,-0.320373574381392,-0.312586762533625,0.100407312960512,-16,10.728678710175,-144725.532223577
"SL387331",-0.435206387545834,-0.180281999217883,0.201691603289658,0.0963052569194956,0.282951301968833,-0.399727208481339,0.103961864407499,-0.51204358459756,-0.434648096380131,-0.379969972003429,-0.0553548287650034,-0.273703982011844,-0.0718076257396694,-0.300378715940414,-0.400743480813274,-0.304825738451592,0.0359586455456168,-0.276043582665331,0.14383411529339,-0.200417316342633,-0.0883437139763505,-0.0717579434396857,-0.430496367468597,-0.107762157094069,-0.0855911235045128,-0.470159508037126,-0.325008690142395,-0.299217822113447,-0.297159345633596,0.431750171066288,12,11.3426373111357,98152.7938487517
"SL387332",-0.449853822174529,-0.345324003719464,0.199908794931781,0.552690591227475,-0.350698696875832,-0.3772890066562,-0.350742634166712,-0.45895156041864,-0.399840550967838,-0.244099549502198,-0.320792687695621,-0.388531933385449,-0.0275294687963723,-0.325180822997296,-0.383044617026593,-0.443991886545823,-0.579405387484498,-0.261476590747505,-0.536365134826905,0.095229299001262,-0.0399941698250348,-0.0544741546431578,-0.394804562066005,0.134553983166762,-0.235870346171841,-0.383262922760962,-0.109954733948077,-0.407540866521358,-0.243975283840347,0.453790925989188,14,11.2768745764423,-161830.971182431
"SL387342",-0.217091640806218,-0.0949359991848071,0.135780405078369,-0.0286833506424091,-0.260609739799567,0.0507867283014847,0.025533490339961,-0.24218829013946,-0.193910194054194,0.366979206300148,0.150557005038554,-0.173695357916445,0.242166932789415,-0.204395732347302,-0.203589936431392,-0.0777059908321394,-0.363514835619602,-0.202158050542335,-0.0634026554659506,0.989139789028717,-0.0624759982151194,0.455815968703952,1.12002879223,-0.410079798285933,-0.172559462576947,-0.23556429104755,-0.327898820038955,-0.203814508927448,-0.153062951258472,0.71124747117854,34,11.2682973748006,-8463.80234395103
"SL387344",-0.134077138470284,-0.1686572490037,-0.0882189044121703,-0.305989733820204,-0.311943593920189,0.497424978636856,-0.150190064094544,-0.11255053089356,-0.0284846587050887,0.337556343138839,-0.0274896621421793,-0.17018724743558,0.90352796044941,-0.196681102464553,-0.0502375258582888,0.182596715877362,-0.288223200512785,-0.355901467874668,-0.243930196852943,-0.220992933417002,-0.235439058634011,-0.188418569303845,-0.0355950044324612,-0.348125440011614,-0.209511970149963,0.105387049939183,-0.284478889353038,-0.185722166197342,-0.194952195469238,1.70177351174464,12,10.4344768132903,-11549.658430519
"SL387346",-0.312794746074433,0.906026273905676,-0.426522908237716,-0.166265918699381,-0.492036098749736,-0.295444492788429,-0.314697304537611,-0.3428594750253,-0.349901530015295,-0.145515817572752,-0.190057194753422,-0.409640608204074,-0.351749021802082,-0.391593108738039,-0.348031355265012,-0.332875922594161,-0.429240067128414,-0.490267330999924,-0.486951506021018,0.358924056339541,-0.226293339685156,-0.0854262073067162,-0.00916415994057078,0.152918942888283,-0.372992609428205,-0.319437896663237,-0.548360926453499,-0.348999683175443,-0.0375345131979171,-0.00654344049223678,-2,10.6570323810937,-96836.4335125067
"SL387354",1.53915023165872,-0.348495629642841,-0.19581852838033,0.299835971141308,0.829204721741741,1.6358508725706,1.11320879100091,1.4733997755714,0.787078664296289,-0.0481431549623013,0.300308283870388,0.785841782507312,-0.0589432471819379,1.62879592605518,0.972217512259883,2.2212640379652,1.37631987138715,2.36012521639905,0.950187748960351,-0.28311242438705,0.732426464818029,-0.316189592821589,-0.412393224330475,-0.0134315410694078,1.74886285056738,0.91067192416184,-0.123593290303826,1.27928715261996,0.253756584823601,-0.146749011926748,6,10.8587731178015,-176317.963307053
"SL387355",-0.158065671977666,-0.278547904202379,0.704456396216996,0.0435750778645122,-0.348022847845547,-0.0229396255885125,-0.0753423199723288,-0.1317148045894,-0.140191992654224,-0.195895754630426,-0.273670520361889,-0.309120890076163,-0.0305092009085985,-0.106297195438874,-0.104680566391832,0.0622785616045707,-0.146420056460624,0.0731613305043911,-0.186441010246791,-0.255051663271441,-0.0357868010773361,-0.467640438398432,-0.63751391697404,-0.0709322763135899,-0.0334130356034985,-0.102285991219171,-0.318005081340416,-0.156925067966903,-0.310573033900104,-0.082391666590917,-10,11.3284529456959,-149536.345264394
"SL387356",-0.485275041055437,-0.351677359990536,0.284242949245675,0.0230053227900563,0.50277352310172,-0.360467967768988,-0.334763634272085,-0.441068989440591,-0.387653279407264,-0.443331127798185,-0.372045492822682,-0.465976180667766,-0.357366450029693,-0.43464528161226,-0.375998464484774,-0.468299424078183,-0.24403458721959,-0.434366649466266,-0.561245220421492,-0.528165303338966,-0.338783007957262,-0.565906063306413,-0.685836163437389,-0.326362683421599,-0.406998492574537,-0.403543512283987,-0.326659425144883,-0.3933010056045,-0.169508132071017,-0.252390001361938,-22,11.2812649779104,-193221.646679901
"SL387357",-0.419890733444483,-0.331643238458312,0.370934311017798,-0.160049132613199,-0.341395765444561,-0.322159927541179,-0.123772066081033,-0.366475951911889,-0.332342832262641,-0.39509293861247,-0.349575254338456,-0.388584722054512,-0.430468729112806,-0.414099928564834,-0.349207472804174,-0.424763170434175,-0.28088769367605,-0.374460984061794,-0.511738320089262,-0.402650879031804,-0.305755357977559,-0.404132906937225,-0.679336413846374,-0.420395060981471,-0.282179074837631,-0.294875074619934,-0.104987711586588,-0.369456587192631,-0.285137240336449,-0.262013605799739,-20,11.1942407820975,-228549.802382679
"SL387358",-0.467282353981458,-0.366267919728365,0.16512654829338,-0.138011273304283,-0.371665910300218,-0.354674221087,-0.266761108781382,-0.431894409505216,-0.381289873015911,-0.363255466605555,-0.294369916605545,-0.412553400173607,-0.381093237342842,-0.398897516293301,-0.364296307400998,-0.438652528902493,-0.180544300248072,-0.16578447607905,-0.479175868058955,-0.529779539405946,-0.376343647787895,-0.596299248081737,-0.725880395431554,-0.375522042086575,-0.286972890909553,-0.402776556187802,-0.259404844069462,-0.423005988011588,-0.346994906503201,-0.146212197625278,-2,11.4167275942392,-197925.36647568
"SL387359",-0.286373372233078,-0.361648303429019,0.118030189567604,0.279308596244994,-0.0749776797010799,-0.309299837947903,-0.244831593840435,-0.310262404621208,-0.349779781882763,-0.292203378127107,-0.163216888031223,-0.149113038654759,0.0570580072460232,-0.250979571700879,-0.344574284436195,-0.23637491484896,-0.222524275863587,0.0345591683309049,-0.20994788679595,-0.352183238803009,-0.165469635411806,-0.431832380699638,-0.55779120530296,0.3509691303625,-0.142471586583425,-0.31675098903037,-0.0270724789784755,-0.248248504573267,-0.371152550367608,-0.0799123684039709,-10,10.9493085410961,-171033.918694935
"SL387361",-0.410272269634982,-0.345559546059465,0.757907393043274,0.335859157181611,-0.0779638172666817,-0.343599125765905,-0.189826504889276,-0.449861249323799,-0.372309040142458,-0.178510257061068,-0.32171390351547,-0.356128087362131,-0.106495038422987,-0.354264649292664,-0.356473485158296,-0.366566827153229,-0.337647655628234,-0.312567329512314,-0.432445223021466,-0.145828990356615,-0.110296603678814,-0.03217021904851,-0.479662857827647,-0.0344570042994695,-0.201829964645904,-0.368712447496654,0.0749644702326888,-0.362913109743426,-0.201083815644983,0.0592039436929582,8,11.5290007805142,-242053.212368006
"SL387362",0.00580324204690301,-0.350652426169357,0.0566056956799788,0.173997277168765,0.132724499519521,0.410994613124111,0.439739142843172,0.107728047308594,0.0278863237835107,-0.350355786073624,-0.142008033962691,-0.097206478925398,-0.268486222073108,-0.0660562900587401,0.0130132161262949,0.201591839251864,0.00106434760675571,0.0735807870845282,-0.148662587155825,-0.432408831913152,-0.0453311708968405,-0.394450398203186,-0.663178444224686,0.25188786589827,0.054448903884459,-0.0144294301746663,-0.102358364564433,0.0489858050104722,-0.236317325062848,-0.0919673371745379,-22,10.7035892018708,-165730.76026822
"SL387363",-0.230183247359095,-0.345769326379105,0.303736517293496,0.400850701550598,-0.125755332865988,-0.178693173737044,-0.0369599852851763,-0.213313270680341,-0.26112357598949,-0.420300793006136,-0.267639730310722,-0.321484101458126,-0.260242931829073,-0.167556412797716,-0.237133328209954,-0.232186148375442,-0.238721501224296,-0.284814897349725,-0.3839648598947,-0.37026409198521,-0.176646733340713,-0.411354962470055,-0.63017316926414,0.646659981287352,-0.0983907076766626,-0.287884243903576,-0.133261636190498,-0.221663922735654,-0.273149169138747,0.0998174147476677,-22,10.8433746994476,-162058.669805546
"SL387364",-0.481887251461007,-0.367000364358252,0.0234113745143225,-0.208390614524772,-0.393805501394744,-0.355991499033993,-0.225057394108239,-0.424248707397948,-0.381755140032766,-0.41356816898799,-0.363152162658281,-0.473396647034002,-0.422664826727115,-0.424650133585957,-0.359533972213012,-0.42351399181007,-0.478362702594088,-0.379425375710014,-0.47758688069493,0.171843615780222,-0.323162534716819,-0.289425063624387,-0.550460502246693,-0.266175152285172,-0.392446173285949,-0.364856708251434,-0.467791501667936,-0.357106989209635,-0.0506695221510897,-0.089696567282834,-2,11.3335746319269,-78532.8852298823
"SL387365",-0.278034272588817,-0.351785336250617,0.143765937454493,0.160986973522026,-0.123988417532086,-0.315903568961374,-0.229368480401375,-0.351117942405326,-0.347698023670207,-0.31338186759709,-0.15818111354773,-0.0905756047575257,-0.0775291365966853,-0.144877369654415,-0.30664768798288,-0.272236357132044,0.151928034877654,0.0498731654918249,-0.224716073334104,-0.49526654015521,-0.125248625863904,-0.545912759641698,-0.580357692877121,0.354589891835708,-0.0214119941104283,-0.350411758607512,-0.0371099758519163,-0.280482738510259,-0.195278763318512,-0.0825036016004721,-16,10.7069106066021,-178337.757241377
"SL387366",0.91413741227199,-0.345193896800523,0.295011305585826,0.280162946803812,0.607504406775759,0.891592502954111,0.794231086564949,1.50805674770742,0.257936960585222,-0.371645778609543,-0.0721211015579407,0.168433906289373,-0.296597652672342,0.0105933054225664,0.194876645389692,1.17242553802428,0.0922343852995731,1.55179946371682,0.74677972041211,-0.441440544081335,0.394588814701212,-0.359049998958235,-0.522874828445389,0.0665187696347966,0.651733183127296,0.16117377550044,0.100477932156337,0.622980828232729,1.67985249089536,-0.213291200623764,-28,10.5671984312958,-149624.443540915
"SL387367",-0.376560113438488,-0.358809360074723,0.504368189760084,0.824673583354267,0.192389723369799,-0.329440658347928,-0.264262444844858,-0.391245928470806,-0.347954931901465,-0.266249004129776,-0.184104985670566,-0.280373709977153,0.0978316434703732,-0.2928511108522,-0.345364847762568,-0.312751364552701,-0.0235043453173588,0.422056972406134,-0.376159492544135,-0.222926291949165,-0.0453641799328888,-0.435525632184194,-0.605055382176675,1.14228108680018,0.0834673577060224,-0.315324066056224,0.00866553045231268,-0.360654440535545,-0.188444678333584,0.365228549026194,8,11.4160619110134,-212299.114431166
"SL387375",1.10737006377017,-0.386617228393829,-0.119825393391493,0.462335233329662,0.530403346009215,1.1423639515584,0.922596463916935,0.989845081682992,1.20501358527673,0.365002949912549,0.0631510701426248,0.910337806034794,0.328471377270195,1.61101810987812,1.53556251895128,1.76052198806994,0.534443174329668,0.824227179706243,0.800481034429383,0.606609494091601,0.708772862983335,0.0038061453409669,0.152450067684999,1.35144254456953,0.966693650396666,1.04792220243525,-0.208597562061492,1.08285401834767,0.486090374846019,0.364287672300202,20,11.2129182541406,-126971.571079184
"SL387378",-0.3584659441925,-0.36229546566269,0.0981880379273144,0.349662408471696,-0.214037484103684,-0.333114273460635,-0.293834126712379,-0.409827904495317,-0.346755325109845,-0.254922851216039,-0.201287441033693,-0.196298405955369,-0.108784172354265,-0.241739844918897,-0.338791104070874,-0.357468304313989,-0.320392490108579,-0.0637044206026793,-0.467836102057915,-0.237492315580052,-0.190216690958061,-0.328842107349236,-0.512456818747309,0.451938337611914,-0.178084066180062,-0.338927644130106,0.0148166838092034,-0.324030015393865,-0.290313508558407,-0.0943009203286245,-4,10.7402740411265,-180699.004799488
"SL387379",-0.363630411791034,-0.362846315247119,1.0367021664619,0.298246934199196,-0.212962404362473,-0.304521835484447,-0.257719016711817,-0.306602967631629,-0.30530534582696,-0.192547408802414,-0.238347748492084,-0.255560562953692,-0.0016521608810696,-0.311333653566962,-0.282459797168947,-0.356249834797728,-0.148580347116155,-0.162600136485586,-0.377671566905025,0.0694232053966964,-0.00334834230970997,-0.204112635759251,-0.593827315652218,0.158511868709784,-0.1871149322682,-0.219375109769406,0.0287517562708678,-0.336233281333068,0.810216002019756,0.140283753614508,8,11.5639104200715,-195696.426993444
"SL387380",-0.433232473445216,-0.142025753980268,0.012112507962349,0.404923223389194,0.234923507658959,-0.380597744186349,-0.195321827762259,-0.481108075248659,-0.406222799747636,-0.325687515900388,-0.218695439445633,-0.28466040527959,-0.119750882365102,-0.291346289315458,0.145593018260506,-0.315049829101322,-0.00265449423489804,0.0995576008955464,-0.138248873425981,0.254083853268822,0.127027657532432,0.139538373852016,-0.419857050259168,-0.281823754646758,-0.167840336560164,-0.409251935979492,-0.252899610665014,-0.360299480979802,-0.400276247248988,0.711502988926473,14,11.7014398490634,139416.988673042
"SL387381",-0.492952660793557,-0.160890233568905,1.15531981884206,0.139012723983069,-0.241709902682557,-0.39741330494836,-0.225757751071605,-0.52174456869725,-0.438987988343397,-0.310919369154649,-0.299534808447591,-0.378297767846216,0.328365079573409,-0.349030756280497,-0.409417013265309,-0.399597617797364,-0.203332212468574,-0.414074796086409,-0.439723969800079,-0.336983660375564,-0.123446258861242,-0.490305097363331,-0.624357499774713,0.246659526823514,-0.329280463825342,-0.459720667983072,0.0819754179829404,-0.416210674917811,-0.226446030177104,0.99005426019065,16,11.113342707543,7452.01149265668
"SL387382",-0.488781202208319,-0.36903741420393,0.166783144577881,-0.257340154253279,-0.35015614639955,-0.363000209578946,-0.288669377562925,-0.450471640384256,-0.396605298144833,-0.54302006617364,-0.359935138887083,-0.480530406291679,-0.450741461231266,-0.451582034101524,-0.379395381918678,-0.45537718601538,-0.49070638133585,-0.455365390558122,-0.567875748293173,-0.698210863533797,-0.412190981718285,-0.785910443685952,-0.710904979019948,-0.33660561841506,-0.401897271327801,-0.403969273760126,-0.355298746506842,-0.406193967107438,-0.28120610965878,-0.27522415351742,-36,10.4284116841982,-114969.226237287
"SL387383",-0.373615451466235,-0.366086776186811,0.318881162050961,0.171285781653589,-0.147250770172723,-0.301034823790286,-0.293593305857789,-0.369028586704318,-0.343615745540482,-0.445329344440895,-0.31956855189843,-0.331351393267032,-0.238170187363561,-0.281976402289064,-0.321313110568666,-0.344652482368281,-0.488884780489997,-0.186871734642245,-0.393282252986246,-0.450294971581184,-0.255443801056559,-0.507406884065051,-0.65910340397374,0.0395356014254312,-0.293429797563043,-0.312916940348363,-0.0967816363335092,-0.33848030207212,-0.206156228714484,-0.202757588353574,-22,10.8313631698214,-171795.422630637
"SL387384",0.49244945644755,-0.349014052192586,0.0377286244190967,0.442899039822307,0.590126278927715,0.826016273255463,0.596526295869087,0.626302552038946,0.270287920168019,-0.162036654667652,0.424411545365336,0.507195473326485,0.17013582866358,0.319290676746075,0.245919314558703,0.966036535993674,0.337229537211076,0.93204928382282,0.776639352112688,-0.381369682705977,0.259370852465081,-0.534293269661867,-0.610975127906036,0.76493714453474,0.782597159074865,0.373961076964895,-0.108052166519792,0.419644373661353,-0.191919865973726,-0.0625363216317434,-18,10.7279408584785,-167211.013435467
"SL387385",-0.404130819378556,-0.360704064655085,0.879851054393672,0.577071021249972,0.0728905745672722,-0.361842110446471,-0.323973594104663,-0.43650122864444,-0.400340297481483,-0.343251226354873,-0.265302499638183,-0.311930543392215,-0.117411093322798,-0.316011049705837,-0.3772709999527,-0.338720747662287,-0.160506002165172,0.225150385821058,-0.426466620625687,-0.35585947104998,-0.116565598285086,-0.440771566297617,-0.66403173505493,0.955920236332283,-0.0674563487569666,-0.399303929091215,0.255145554128763,-0.383152653601651,-0.187228885834606,0.14753701811547,-8,10.9193577914259,-214849.244939565
"SL387386",-0.335401727399933,-0.358621421247892,0.0175891210564485,0.276243210932993,-0.366134584422163,-0.00498861546087773,-0.250481587648777,-0.304236092398807,-0.296739472646506,-0.345625055945588,-0.320837156873234,-0.336038241609174,-0.289912089088081,-0.208694929207265,-0.241143305529831,-0.173683911353902,-0.34622518346871,0.386972171375749,-0.342768974781542,0.173314821372383,-0.100759169464812,-0.285476462805032,-0.444036559040094,-0.121776223571975,0.0375099864816201,-0.325804091839944,-0.357059264381709,-0.243769587918121,-0.198777748109156,-0.178981473773572,2,10.9425400492062,-69536.1832896759
"SL387387",-0.546955971485454,0.0183915740215917,-0.226938349841128,0.237622615183291,0.0807774201561071,-0.394224967268577,-0.323273266250855,-0.516643783815472,-0.429859207904888,-0.464576222565158,-0.371034714998446,-0.498495660727655,-0.16744242177457,-0.450592266087055,-0.306166879064961,-0.475775837175761,-0.484735805307231,-0.537844264031926,-0.588485246892408,-0.0922034393632142,0.10441213927207,-0.0655290426418023,-0.56466565543868,-0.0988041551120862,-0.462437057703173,-0.455950227392864,-0.494417959106041,-0.346254746835958,-0.447372472924109,0.86393724191703,0,11.4122978200924,80698.8115586684
"SL387388",0.238721067396869,-0.365720776729877,-0.104475951089805,0.0152820887800664,0.0756462617586578,0.444126413479734,0.106439076440185,0.299642977720513,0.149811931709804,-0.309118143473394,-0.178228670597819,0.0101779253061086,-0.253904904422554,0.371608648102331,0.211039916745869,0.490400120366195,0.806016825574983,0.515088335340484,-0.0210470925390028,-0.523395503369061,0.0472377368834159,-0.523318219720843,-0.57795692128832,-0.0501471225422289,0.370963560393942,0.101870309917251,-0.155914461409398,0.164877567052701,0.023499769905893,-0.223915301885923,-24,10.6053043194213,-131923.417075422
"SL387389",-0.280003845874759,-0.341779624509314,0.14308699308304,0.171552972348347,-0.198256767926921,-0.260708360107013,-0.258565568860262,-0.276651975287713,-0.293260489038786,-0.386240714395452,-0.281994961982313,-0.273379613280096,-0.20042642741881,-0.223650211117255,-0.265234545185042,-0.255153038157546,-0.151820151927323,0.119109947030703,-0.382300850596376,-0.37848903392323,-0.141508426521648,-0.303776217930475,-0.541100997525522,0.105613608239221,-0.0871306586679731,-0.271374094970759,-0.118243728933761,-0.279616086460318,-0.167713104214116,-0.112655489951019,-16,10.9487143499246,-179149.663602056
"SL387390",-0.463543268508514,-0.368829486834109,0.216108733388747,-0.220779041589162,-0.435594356393583,-0.339007619665659,-0.339800182181092,-0.348206969631344,-0.321482898219595,-0.36407330883649,-0.369599060921219,-0.461125300125045,-0.411532525645047,-0.384241102453237,-0.353457090211197,-0.459053216328664,-0.518218396107413,-0.420975806274406,-0.573102644982764,-0.51075330039477,-0.332889527616807,-0.423484094274007,-0.712922642509586,-0.444979261221025,-0.374595068357613,-0.253334424639088,-0.33676739380623,-0.413904496788024,-0.336909957394264,-0.107642626162727,-8,11.4044251001114,-247702.548021225
