"term","estimate","std.error","statistic","p.value","padj"
"BuffaHigh:p__Atribacterota",NA,0,NA,NA,NA
"BuffaHigh:p__Bacillariophyta",NA,0,NA,NA,NA
"BuffaHigh:p__Caldiserica",NA,0,NA,NA,NA
"BuffaHigh:p__Candidatus",NA,0,NA,NA,NA
"BuffaHigh:p__Cercozoa",NA,0,NA,NA,NA
"BuffaHigh:p__Chlorobi",NA,0,NA,NA,NA
"BuffaHigh:p__Chordata",NA,0,NA,NA,NA
"BuffaHigh:p__Chrysiogenetes",NA,0,NA,NA,NA
"BuffaHigh:p__Coprothermobacterota",NA,0,NA,NA,NA
"BuffaHigh:p__Cossaviricota",NA,0,NA,NA,NA
"BuffaHigh:p__Deferribacteres",NA,0,NA,NA,NA
"BuffaHigh:p__Dictyoglomi",NA,0,NA,NA,NA
"BuffaHigh:p__Duplornaviricota",NA,0,NA,NA,NA
"BuffaHigh:p__Elusimicrobia",NA,0,NA,NA,NA
"BuffaHigh:p__Fibrobacteres",NA,0,NA,NA,NA
"BuffaHigh:p__Firmicutes",NA,0,NA,NA,NA
"BuffaHigh:p__Fornicata",NA,0,NA,NA,NA
"BuffaHigh:p__Gemmatimonadetes",NA,0,NA,NA,NA
"BuffaHigh:p__Ignavibacteriae",NA,0,NA,NA,NA
"BuffaHigh:p__Kiritimatiellaeota",NA,0,NA,NA,NA
"BuffaHigh:p__Kitrinoviricota",NA,0,NA,NA,NA
"BuffaHigh:p__Microsporidia",NA,0,NA,NA,NA
"BuffaHigh:p__Nitrospirae",NA,0,NA,NA,NA
"BuffaHigh:p__Nucleocytoviricota",NA,0,NA,NA,NA
"BuffaHigh:p__Peploviricota",NA,0,NA,NA,NA
"BuffaHigh:p__Phixviricota",NA,0,NA,NA,NA
"BuffaHigh:p__Pisuviricota",NA,0,NA,NA,NA
"BuffaHigh:p__Preplasmiviricota",NA,0,NA,NA,NA
"BuffaHigh:p__Thermodesulfobacteria",NA,0,NA,NA,NA
"BuffaHigh:p__unclassified.c__Candidatus",NA,0,NA,NA,NA
"BuffaHigh:p__unclassified.c__Cryptophyceae",NA,0,NA,NA,NA
"BuffaHigh:p__unclassified.f__Candidatus",NA,0,NA,NA,NA
"BuffaHigh:p__unclassified.g__Pandoravirus",NA,0,NA,NA,NA
"BuffaHigh:p__unclassified.s__Abyssogena.phaseoliformis.symbiont",NA,0,NA,NA,NA
"BuffaHigh:p__unclassified.s__Apis.mellifera.filamentous.virus",NA,0,NA,NA,NA
"BuffaHigh:p__unclassified.s__Changjiang.tombus.like.virus.10",NA,0,NA,NA,NA
"BuffaHigh:p__unclassified.s__Halovirus.HHTV.2",NA,0,NA,NA,NA
"BuffaHigh:p__unclassified.s__Hubei.tombus.like.virus.8",NA,0,NA,NA,NA
"BuffaHigh:p__unclassified.s__Isorropodon.fossajaponicum.symbiont",NA,0,NA,NA,NA
"BuffaHigh:p__unclassified.s__Leptopilina.boulardi.filamentous.virus",NA,0,NA,NA,NA
"BuffaHigh:p__unclassified.s__Plasmid.pWW100",NA,0,NA,NA,NA
"BuffaHigh:c__Acidithiobacillia",NA,0,NA,NA,NA
"BuffaHigh:c__Acidobacteriia",NA,0,NA,NA,NA
"BuffaHigh:c__Agaricomycetes",NA,0,NA,NA,NA
"BuffaHigh:c__Alsuviricetes",NA,0,NA,NA,NA
"BuffaHigh:c__Aquificae",NA,0,NA,NA,NA
"BuffaHigh:c__Archaeoglobi",NA,0,NA,NA,NA
"BuffaHigh:c__Atribacteria",NA,0,NA,NA,NA
"BuffaHigh:c__Bacillariophyceae",NA,0,NA,NA,NA
"BuffaHigh:c__Bacilli",NA,0,NA,NA,NA
"BuffaHigh:c__Blastocatellia",NA,0,NA,NA,NA
"BuffaHigh:c__Caldilineae",NA,0,NA,NA,NA
"BuffaHigh:c__Caldisericia",NA,0,NA,NA,NA
"BuffaHigh:c__Chlorarachniophyceae",NA,0,NA,NA,NA
"BuffaHigh:c__Chlorobia",NA,0,NA,NA,NA
"BuffaHigh:c__Chloroflexia",NA,0,NA,NA,NA
"BuffaHigh:c__Chrymotiviricetes",NA,0,NA,NA,NA
"BuffaHigh:c__Chrysiogenetes",NA,0,NA,NA,NA
"BuffaHigh:c__Coprothermobacteria",NA,0,NA,NA,NA
"BuffaHigh:c__Coscinodiscophyceae",NA,0,NA,NA,NA
"BuffaHigh:c__Cryptophyceae",NA,0,NA,NA,NA
"BuffaHigh:c__Deferribacteres",NA,0,NA,NA,NA
"BuffaHigh:c__Dehalococcoidia",NA,0,NA,NA,NA
"BuffaHigh:c__Dictyoglomia",NA,0,NA,NA,NA
"BuffaHigh:c__Elusimicrobia",NA,0,NA,NA,NA
"BuffaHigh:c__Endomicrobia",NA,0,NA,NA,NA
"BuffaHigh:c__Fibrobacteria",NA,0,NA,NA,NA
"BuffaHigh:c__Fimbriimonadia",NA,0,NA,NA,NA
"BuffaHigh:c__Flasuviricetes",NA,0,NA,NA,NA
"BuffaHigh:c__Gemmatimonadetes",NA,0,NA,NA,NA
"BuffaHigh:c__Gloeobacteria",NA,0,NA,NA,NA
"BuffaHigh:c__Herviviricetes",NA,0,NA,NA,NA
"BuffaHigh:c__Holophagae",NA,0,NA,NA,NA
"BuffaHigh:c__Ignavibacteria",NA,0,NA,NA,NA
"BuffaHigh:c__Kiritimatiellae",NA,0,NA,NA,NA
"BuffaHigh:c__Ktedonobacteria",NA,0,NA,NA,NA
"BuffaHigh:c__Leotiomycetes",NA,0,NA,NA,NA
"BuffaHigh:c__Limnochordia",NA,0,NA,NA,NA
"BuffaHigh:c__Malasseziomycetes",NA,0,NA,NA,NA
"BuffaHigh:c__Malgrandaviricetes",NA,0,NA,NA,NA
"BuffaHigh:c__Mammalia",NA,0,NA,NA,NA
"BuffaHigh:c__Megaviricetes",NA,0,NA,NA,NA
"BuffaHigh:c__Methanobacteria",NA,0,NA,NA,NA
"BuffaHigh:c__Methanococci",NA,0,NA,NA,NA
"BuffaHigh:c__Methanomicrobia",NA,0,NA,NA,NA
"BuffaHigh:c__Methylacidiphilae",NA,0,NA,NA,NA
"BuffaHigh:c__Monjiviricetes",NA,0,NA,NA,NA
"BuffaHigh:c__Nitrososphaeria",NA,0,NA,NA,NA
"BuffaHigh:c__Nitrospira",NA,0,NA,NA,NA
"BuffaHigh:c__Papovaviricetes",NA,0,NA,NA,NA
"BuffaHigh:c__Phycisphaerae",NA,0,NA,NA,NA
"BuffaHigh:c__Pisoniviricetes",NA,0,NA,NA,NA
"BuffaHigh:c__Rubrobacteria",NA,0,NA,NA,NA
"BuffaHigh:c__Saprospiria",NA,0,NA,NA,NA
"BuffaHigh:c__Schizosaccharomycetes",NA,0,NA,NA,NA
"BuffaHigh:c__Spartobacteria",NA,0,NA,NA,NA
"BuffaHigh:c__Stelpaviricetes",NA,0,NA,NA,NA
"BuffaHigh:c__Tectiliviricetes",NA,0,NA,NA,NA
"BuffaHigh:c__Tepidiformia",NA,0,NA,NA,NA
"BuffaHigh:c__Thermococci",NA,0,NA,NA,NA
"BuffaHigh:c__Thermodesulfobacteria",NA,0,NA,NA,NA
"BuffaHigh:c__Thermodesulfovibrionia",NA,0,NA,NA,NA
"BuffaHigh:c__Thermoleophilia",NA,0,NA,NA,NA
"BuffaHigh:c__Thermomicrobia",NA,0,NA,NA,NA
"BuffaHigh:c__Thermoplasmata",NA,0,NA,NA,NA
"BuffaHigh:c__Tolucaviricetes",NA,0,NA,NA,NA
"BuffaHigh:c__Tremellomycetes",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.f__Candidatus",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.f__Unikaryonidae",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.g__Aciduliprofundum",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.g__Methylacidimicrobium",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.g__Ndongobacter",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.g__Pandoravirus",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.g__Thermobaculum",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.o__Bacteroidetes",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.o__Chroococcales",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.o__Chroococcidiopsidales",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.o__Diplomonadida",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.o__Nitrosopumilales",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.o__Oscillatoriales",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.o__Pleurocapsales",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.s__Abyssogena.phaseoliformis.symbiont",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.s__Apis.mellifera.filamentous.virus",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.s__Changjiang.tombus.like.virus.10",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.s__cyanobacterium.endosymbiont.of.Epithemia.turgida",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.s__cyanobacterium.endosymbiont.of.Rhopalodia.gibberula",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.s__endosymbiont..TC1..of.Trimyema.compressum",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.s__Halovirus.HHTV.2",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.s__Hubei.tombus.like.virus.8",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.s__Isorropodon.fossajaponicum.symbiont",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.s__Leptopilina.boulardi.filamentous.virus",NA,0,NA,NA,NA
"BuffaHigh:c__unclassified.s__Plasmid.pWW100",NA,0,NA,NA,NA
"BuffaHigh:c__Vidaverviricetes",NA,0,NA,NA,NA
"BuffaHigh:c__Zetaproteobacteria",NA,0,NA,NA,NA
"BuffaHigh:o__Acholeplasmatales",NA,0,NA,NA,NA
"BuffaHigh:o__Acidiferrobacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Acidilobales",NA,0,NA,NA,NA
"BuffaHigh:o__Acidithiobacillales",NA,0,NA,NA,NA
"BuffaHigh:o__Acidobacteriales",NA,0,NA,NA,NA
"BuffaHigh:o__Acidothermales",NA,0,NA,NA,NA
"BuffaHigh:o__Actinopolysporales",NA,0,NA,NA,NA
"BuffaHigh:o__Aeromonadales",NA,0,NA,NA,NA
"BuffaHigh:o__Agaricales",NA,0,NA,NA,NA
"BuffaHigh:o__Algavirales",NA,0,NA,NA,NA
"BuffaHigh:o__Alteromonadales",NA,0,NA,NA,NA
"BuffaHigh:o__Amarillovirales",NA,0,NA,NA,NA
"BuffaHigh:o__Aquificales",NA,0,NA,NA,NA
"BuffaHigh:o__Archaeoglobales",NA,0,NA,NA,NA
"BuffaHigh:o__Atribacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Bacillales",NA,0,NA,NA,NA
"BuffaHigh:o__Bacteroidetes",NA,0,NA,NA,NA
"BuffaHigh:o__Brachyspirales",NA,0,NA,NA,NA
"BuffaHigh:o__Bradymonadales",NA,0,NA,NA,NA
"BuffaHigh:o__Bryobacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Caldilineales",NA,0,NA,NA,NA
"BuffaHigh:o__Caldisericales",NA,0,NA,NA,NA
"BuffaHigh:o__Cantharellales",NA,0,NA,NA,NA
"BuffaHigh:o__Cardiobacteriales",NA,0,NA,NA,NA
"BuffaHigh:o__Catenulisporales",NA,0,NA,NA,NA
"BuffaHigh:o__Cellvibrionales",NA,0,NA,NA,NA
"BuffaHigh:o__Chlamydiales",NA,0,NA,NA,NA
"BuffaHigh:o__Chlorobiales",NA,0,NA,NA,NA
"BuffaHigh:o__Chloroflexales",NA,0,NA,NA,NA
"BuffaHigh:o__Chroococcales",NA,0,NA,NA,NA
"BuffaHigh:o__Chroococcidiopsidales",NA,0,NA,NA,NA
"BuffaHigh:o__Chrysiogenales",NA,0,NA,NA,NA
"BuffaHigh:o__Coprothermobacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Cryptomonadales",NA,0,NA,NA,NA
"BuffaHigh:o__Deferribacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Dehalococcoidales",NA,0,NA,NA,NA
"BuffaHigh:o__Desulfarculales",NA,0,NA,NA,NA
"BuffaHigh:o__Desulfurellales",NA,0,NA,NA,NA
"BuffaHigh:o__Desulfurobacteriales",NA,0,NA,NA,NA
"BuffaHigh:o__Desulfuromonadales",NA,0,NA,NA,NA
"BuffaHigh:o__Dictyoglomales",NA,0,NA,NA,NA
"BuffaHigh:o__Diplomonadida",NA,0,NA,NA,NA
"BuffaHigh:o__Egicoccales",NA,0,NA,NA,NA
"BuffaHigh:o__Elusimicrobiales",NA,0,NA,NA,NA
"BuffaHigh:o__Emcibacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Endomicrobiales",NA,0,NA,NA,NA
"BuffaHigh:o__Entomoplasmatales",NA,0,NA,NA,NA
"BuffaHigh:o__Euzebyales",NA,0,NA,NA,NA
"BuffaHigh:o__Fervidicoccales",NA,0,NA,NA,NA
"BuffaHigh:o__Fibrobacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Fimbriimonadales",NA,0,NA,NA,NA
"BuffaHigh:o__Gemmatimonadales",NA,0,NA,NA,NA
"BuffaHigh:o__Ghabrivirales",NA,0,NA,NA,NA
"BuffaHigh:o__Gloeobacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Glomerellales",NA,0,NA,NA,NA
"BuffaHigh:o__Glycomycetales",NA,0,NA,NA,NA
"BuffaHigh:o__Halobacteriales",NA,0,NA,NA,NA
"BuffaHigh:o__Haloferacales",NA,0,NA,NA,NA
"BuffaHigh:o__Helotiales",NA,0,NA,NA,NA
"BuffaHigh:o__Herpesvirales",NA,0,NA,NA,NA
"BuffaHigh:o__Holosporales",NA,0,NA,NA,NA
"BuffaHigh:o__Hyphomonadales",NA,0,NA,NA,NA
"BuffaHigh:o__Ignavibacteriales",NA,0,NA,NA,NA
"BuffaHigh:o__Imitervirales",NA,0,NA,NA,NA
"BuffaHigh:o__Immundisolibacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Isosphaerales",NA,0,NA,NA,NA
"BuffaHigh:o__Jatrophihabitantales",NA,0,NA,NA,NA
"BuffaHigh:o__Jiangellales",NA,0,NA,NA,NA
"BuffaHigh:o__Kalamavirales",NA,0,NA,NA,NA
"BuffaHigh:o__Kiritimatiellales",NA,0,NA,NA,NA
"BuffaHigh:o__Koleobacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Kordiimonadales",NA,0,NA,NA,NA
"BuffaHigh:o__Kosmotogales",NA,0,NA,NA,NA
"BuffaHigh:o__Ktedonobacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Leptospirales",NA,0,NA,NA,NA
"BuffaHigh:o__Limnochordales",NA,0,NA,NA,NA
"BuffaHigh:o__Magnetococcales",NA,0,NA,NA,NA
"BuffaHigh:o__Malasseziales",NA,0,NA,NA,NA
"BuffaHigh:o__Maricaulales",NA,0,NA,NA,NA
"BuffaHigh:o__Mariprofundales",NA,0,NA,NA,NA
"BuffaHigh:o__Martellivirales",NA,0,NA,NA,NA
"BuffaHigh:o__Mesoaciditogales",NA,0,NA,NA,NA
"BuffaHigh:o__Methanobacteriales",NA,0,NA,NA,NA
"BuffaHigh:o__Methanocellales",NA,0,NA,NA,NA
"BuffaHigh:o__Methanococcales",NA,0,NA,NA,NA
"BuffaHigh:o__Methanomassiliicoccales",NA,0,NA,NA,NA
"BuffaHigh:o__Methanomicrobiales",NA,0,NA,NA,NA
"BuffaHigh:o__Methanosarcinales",NA,0,NA,NA,NA
"BuffaHigh:o__Methylacidiphilales",NA,0,NA,NA,NA
"BuffaHigh:o__Methylococcales",NA,0,NA,NA,NA
"BuffaHigh:o__Miltoncostaeales",NA,0,NA,NA,NA
"BuffaHigh:o__Mindivirales",NA,0,NA,NA,NA
"BuffaHigh:o__Mononegavirales",NA,0,NA,NA,NA
"BuffaHigh:o__Mycoplasmatales",NA,0,NA,NA,NA
"BuffaHigh:o__Natranaerobiales",NA,0,NA,NA,NA
"BuffaHigh:o__Natrialbales",NA,0,NA,NA,NA
"BuffaHigh:o__Nautiliales",NA,0,NA,NA,NA
"BuffaHigh:o__Naviculales",NA,0,NA,NA,NA
"BuffaHigh:o__Nitrosopumilales",NA,0,NA,NA,NA
"BuffaHigh:o__Nitrososphaerales",NA,0,NA,NA,NA
"BuffaHigh:o__Nitrospirales",NA,0,NA,NA,NA
"BuffaHigh:o__Orbales",NA,0,NA,NA,NA
"BuffaHigh:o__Oscillatoriales",NA,0,NA,NA,NA
"BuffaHigh:o__Parvularculales",NA,0,NA,NA,NA
"BuffaHigh:o__Patatavirales",NA,0,NA,NA,NA
"BuffaHigh:o__Pelagibacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Petitvirales",NA,0,NA,NA,NA
"BuffaHigh:o__Petrotogales",NA,0,NA,NA,NA
"BuffaHigh:o__Phycisphaerales",NA,0,NA,NA,NA
"BuffaHigh:o__Picornavirales",NA,0,NA,NA,NA
"BuffaHigh:o__Pimascovirales",NA,0,NA,NA,NA
"BuffaHigh:o__Pirellulales",NA,0,NA,NA,NA
"BuffaHigh:o__Pleurocapsales",NA,0,NA,NA,NA
"BuffaHigh:o__Primates",NA,0,NA,NA,NA
"BuffaHigh:o__Puniceicoccales",NA,0,NA,NA,NA
"BuffaHigh:o__Pyrenomonadales",NA,0,NA,NA,NA
"BuffaHigh:o__Rowavirales",NA,0,NA,NA,NA
"BuffaHigh:o__Rubrobacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Salinisphaerales",NA,0,NA,NA,NA
"BuffaHigh:o__Saprospirales",NA,0,NA,NA,NA
"BuffaHigh:o__Schizosaccharomycetales",NA,0,NA,NA,NA
"BuffaHigh:o__Sedimentisphaerales",NA,0,NA,NA,NA
"BuffaHigh:o__Sepolyvirales",NA,0,NA,NA,NA
"BuffaHigh:o__Silvanigrellales",NA,0,NA,NA,NA
"BuffaHigh:o__Sobelivirales",NA,0,NA,NA,NA
"BuffaHigh:o__Solirubrobacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Sphaerobacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Sporichthyales",NA,0,NA,NA,NA
"BuffaHigh:o__Sulfolobales",NA,0,NA,NA,NA
"BuffaHigh:o__Syntrophobacterales",NA,0,NA,NA,NA
"BuffaHigh:o__Tepidiformales",NA,0,NA,NA,NA
"BuffaHigh:o__Tepidisphaerales",NA,0,NA,NA,NA
"BuffaHigh:o__Thalassiosirales",NA,0,NA,NA,NA
"BuffaHigh:o__Thermococcales",NA,0,NA,NA,NA
"BuffaHigh:o__Thermodesulfobacteriales",NA,0,NA,NA,NA
"BuffaHigh:o__Thermodesulfovibrionales",NA,0,NA,NA,NA
"BuffaHigh:o__Thermofilales",NA,0,NA,NA,NA
"BuffaHigh:o__Thermomicrobiales",NA,0,NA,NA,NA
"BuffaHigh:o__Thermoplasmatales",NA,0,NA,NA,NA
"BuffaHigh:o__Thermoproteales",NA,0,NA,NA,NA
"BuffaHigh:o__Thermotomaculales",NA,0,NA,NA,NA
"BuffaHigh:o__Thiotrichales",NA,0,NA,NA,NA
"BuffaHigh:o__Tolivirales",NA,0,NA,NA,NA
"BuffaHigh:o__Tremellales",NA,0,NA,NA,NA
"BuffaHigh:o__Trueperales",NA,0,NA,NA,NA
"BuffaHigh:o__Tymovirales",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.f__Casimicrobiaceae",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.f__Nimaviridae",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.f__Unikaryonidae",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Aciduliprofundum",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Bigelowiella",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Chloracidobacterium",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Dehalogenimonas",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Ezakiella",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Gallaecimonas",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Methylacidimicrobium",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Micavibrio",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Ndongobacter",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Pandoravirus",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Pseudohongiella",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Sedimentibacter",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Sedimenticola",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.g__Thermobaculum",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__Abyssogena.phaseoliformis.symbiont",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__Apis.mellifera.filamentous.virus",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__Bathymodiolus.septemdierum.thioautotrophic.gill.symbiont",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__Bathymodiolus.thermophilus.thioautotrophic.gill.symbiont",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__Changjiang.tombus.like.virus.10",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__cyanobacterium.endosymbiont.of.Epithemia.turgida",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__cyanobacterium.endosymbiont.of.Rhopalodia.gibberula",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__endosymbiont..TC1..of.Trimyema.compressum",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__endosymbiont.of.Euscepes.postfasciatus",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__endosymbiont.of.unidentified.scaly.snail.isolate.Monju",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__Halovirus.HHTV.2",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__Hubei.tombus.like.virus.8",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__Isorropodon.fossajaponicum.symbiont",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__Leptopilina.boulardi.filamentous.virus",NA,0,NA,NA,NA
"BuffaHigh:o__unclassified.s__Plasmid.pWW100",NA,0,NA,NA,NA
"BuffaHigh:o__Zurhausenvirales",NA,0,NA,NA,NA
"BuffaHigh:f__Acaryochloridaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Acholeplasmataceae",NA,0,NA,NA,NA
"BuffaHigh:f__Acidiferrobacteraceae",NA,0,NA,NA,NA
"BuffaHigh:f__Acidilobaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Acidimicrobiaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Acidithiobacillaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Acidobacteriaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Acidothermaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Ackermannviridae",NA,0,NA,NA,NA
"BuffaHigh:f__Actinopolymorphaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Actinopolysporaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Adenoviridae",NA,0,NA,NA,NA
"BuffaHigh:f__Aerococcaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Aeromonadaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Alcanivoracaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Alicyclobacillaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Alloherpesviridae",NA,0,NA,NA,NA
"BuffaHigh:f__Alphaflexiviridae",NA,0,NA,NA,NA
"BuffaHigh:f__Alteromonadaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Amoebophilaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Anaerohalosphaeraceae",NA,0,NA,NA,NA
"BuffaHigh:f__Anaplasmataceae",NA,0,NA,NA,NA
"BuffaHigh:f__Aphanizomenonaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Aphanothecaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Aquificaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Archaeoglobaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Archangiaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Atribacteraceae",NA,0,NA,NA,NA
"BuffaHigh:f__Aurantimonadaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Autographiviridae",NA,0,NA,NA,NA
"BuffaHigh:f__Azonexaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Azospirillaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Bacillaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Bacteriovoracaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Baekduiaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Bartonellaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Beijerinckiaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Bernardetiaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Betaflexiviridae",NA,0,NA,NA,NA
"BuffaHigh:f__Beutenbergiaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Blastochloridaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Bogoriellaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Brachyspiraceae",NA,0,NA,NA,NA
"BuffaHigh:f__Bradymonadaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Breoghaniaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Bromoviridae",NA,0,NA,NA,NA
"BuffaHigh:f__Brucellaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Bruguierivoracaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Bryobacteraceae",NA,0,NA,NA,NA
"BuffaHigh:f__Budviciaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Caedimonadaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Caldilineaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Caldisericaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Caldisphaeraceae",NA,0,NA,NA,NA
"BuffaHigh:f__Cardiobacteriaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Carnobacteriaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Casimicrobiaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Catenulisporaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Cellulomonadaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Cellvibrionaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Ceratobasidiaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Chaseviridae",NA,0,NA,NA,NA
"BuffaHigh:f__Chelatococcaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Chlamydiaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Chlorobiaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Chloroflexaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Chromatiaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Chroococcaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Chroococcidiopsidaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Chrysiogenaceae",NA,0,NA,NA,NA
"BuffaHigh:f__Chrysoviridae",NA,0,NA,NA,NA
"BuffaHigh:f__Closteroviridae",NA,0,NA,NA,NA
"BuffaHigh:f__Clostridiales",NA,0,NA,NA,NA
